,Algorithm,Dataset,alpha,Coverage,Length
1431,cox_ph_alg_2_unewighted,metabric,0.95,0.913125,252.65319283040364
1432,cox_ph_alg_2_unewighted,metabric,0.95,0.9610416666666667,256.6309166666667
1433,cox_ph_alg_2_unewighted,metabric,0.95,0.9589583333333334,256.8812812658946
1434,cox_ph_alg_2_unewighted,metabric,0.95,0.9582291666666666,254.33797204589845
1435,cox_ph_alg_2_unewighted,metabric,0.95,0.9690625,276.04428963216145
1436,cox_ph_alg_2_unewighted,metabric,0.95,0.9797916666666667,266.4729855143229
1437,cox_ph_alg_2_unewighted,metabric,0.95,0.9040624999999999,257.05687703450513
1438,cox_ph_alg_2_unewighted,metabric,0.95,0.990625,269.5687896321613
1439,cox_ph_alg_2_unewighted,metabric,0.95,0.9319791666666667,247.63947897593184
1440,cox_cc_alg_1_unewighted,metabric,0.95,0.930625,258.5914791666667
1441,cox_cc_alg_1_unewighted,metabric,0.95,0.9509374999999999,266.1486770833333
1442,cox_cc_alg_1_unewighted,metabric,0.95,0.8860416666666667,237.87070833333334
1443,cox_cc_alg_1_unewighted,metabric,0.95,0.9703125,259.78791666666666
1444,cox_cc_alg_1_unewighted,metabric,0.95,0.9254166666666667,240.34380208333334
1445,cox_cc_alg_1_unewighted,metabric,0.95,0.9379166666666666,257.8141145833333
1446,cox_cc_alg_1_unewighted,metabric,0.95,0.9592708333333334,253.10433333333333
1447,cox_cc_alg_1_unewighted,metabric,0.95,0.9040624999999999,257.1756770833333
1448,cox_cc_alg_1_unewighted,metabric,0.95,0.9796875000000002,255.94109375000002
1449,cox_cc_alg_1_unewighted,metabric,0.95,0.9688541666666666,256.68047916666666
1450,cox_cc_alg_2_unewighted,metabric,0.95,0.9908333333333333,274.2248043619791
1451,cox_cc_alg_2_unewighted,metabric,0.95,0.913125,251.88200533040364
1452,cox_cc_alg_2_unewighted,metabric,0.95,0.9610416666666667,258.57070833333336
1453,cox_cc_alg_2_unewighted,metabric,0.95,0.9589583333333334,258.52125001589457
1454,cox_cc_alg_2_unewighted,metabric,0.95,0.9463541666666666,253.1438142903646
1455,cox_cc_alg_2_unewighted,metabric,0.95,0.9690625,275.6474458821615
1456,cox_cc_alg_2_unewighted,metabric,0.95,0.9797916666666667,262.8709959309896
1457,cox_cc_alg_2_unewighted,metabric,0.95,0.9040624999999999,257.94234578450516
1458,cox_cc_alg_2_unewighted,metabric,0.95,0.990625,269.9744250488281
1459,cox_cc_alg_2_unewighted,metabric,0.95,0.9319791666666667,248.88047897593182
1460,cox_ph_alg_1_unewighted,support,0.95,0.8482999999999999,1038.6025000000004
1461,cox_ph_alg_1_unewighted,support,0.95,0.8361000000000002,1011.6914000000004
1462,cox_ph_alg_1_unewighted,support,0.95,0.7891999999999999,906.5027000000005
1463,cox_ph_alg_1_unewighted,support,0.95,0.8286000000000001,1022.7697000000004
1464,cox_ph_alg_1_unewighted,support,0.95,0.8397999999999999,980.0299000000003
1465,cox_ph_alg_1_unewighted,support,0.95,0.8213999999999997,981.1859000000004
1466,cox_ph_alg_1_unewighted,support,0.95,0.7927000000000001,990.8221000000003
1467,cox_ph_alg_1_unewighted,support,0.95,0.7913999999999998,904.1237000000006
1468,cox_ph_alg_1_unewighted,support,0.95,0.8273999999999999,971.5040000000005
1469,cox_ph_alg_1_unewighted,support,0.95,0.8284,1073.3280000000004
1470,cox_ph_alg_2_unewighted,support,0.95,0.9651000000000001,1770.5025000000003
1471,cox_ph_alg_2_unewighted,support,0.95,0.9636999999999999,1788.5914000000002
1472,cox_ph_alg_2_unewighted,support,0.95,0.9372,1752.4026999999999
1473,cox_ph_alg_2_unewighted,support,0.95,0.9242,1618.6696999999997
1474,cox_ph_alg_2_unewighted,support,0.95,0.9319999999999999,1567.9298999999999
1475,cox_ph_alg_2_unewighted,support,0.95,0.9621000000000001,1743.0859000000005
1476,cox_ph_alg_2_unewighted,support,0.95,0.9385999999999997,1777.7221
1477,cox_ph_alg_2_unewighted,support,0.95,0.9231000000000001,1666.0237
1478,cox_ph_alg_2_unewighted,support,0.95,0.9800999999999999,1824.4039999999995
1479,cox_ph_alg_2_unewighted,support,0.95,0.9109000000000002,1618.2279999999998
1480,cox_cc_alg_1_unewighted,support,0.95,0.8432000000000001,1037.9233000000004
1481,cox_cc_alg_1_unewighted,support,0.95,0.8297000000000001,1003.9222000000004
1482,cox_cc_alg_1_unewighted,support,0.95,0.7867999999999999,886.6339000000004
1483,cox_cc_alg_1_unewighted,support,0.95,0.8382,1046.5056000000006
1484,cox_cc_alg_1_unewighted,support,0.95,0.8341,959.0811000000004
1485,cox_cc_alg_1_unewighted,support,0.95,0.8401,1013.1953000000003
1486,cox_cc_alg_1_unewighted,support,0.95,0.7988,991.9001000000004
1487,cox_cc_alg_1_unewighted,support,0.95,0.7941999999999999,912.1122000000005
1488,cox_cc_alg_1_unewighted,support,0.95,0.8349,982.9752000000003
1489,cox_cc_alg_1_unewighted,support,0.95,0.8340000000000002,1114.8755000000006
1490,cox_cc_alg_2_unewighted,support,0.95,0.9649000000000001,1751.8232999999998
1491,cox_cc_alg_2_unewighted,support,0.95,0.9652,1755.8221999999996
1492,cox_cc_alg_2_unewighted,support,0.95,0.9405999999999999,1750.5339
1493,cox_cc_alg_2_unewighted,support,0.95,0.9218999999999999,1611.4056
1494,cox_cc_alg_2_unewighted,support,0.95,0.9344,1612.9811
1495,cox_cc_alg_2_unewighted,support,0.95,0.9639000000000002,1742.0953
1496,cox_cc_alg_2_unewighted,support,0.95,0.9233,1767.8000999999997
1497,cox_cc_alg_2_unewighted,support,0.95,0.9275999999999999,1704.0122000000001
1498,cox_cc_alg_2_unewighted,support,0.95,0.9713,1793.8752000000002
1499,cox_cc_alg_2_unewighted,support,0.95,0.9078999999999999,1563.7755000000002
